pid,condition,conditionType,status,sanityFail,timeTracking,totalTime,gender,age,qConfusing,feedback,mortgagePrompt,pref0_3,pref0_6,pref6_9,pref6_12,idf0_3_hyp,idf0_6_hyp,idf6_9_hyp,idf6_12_hyp,PB3_hyp,PB6_hyp,idf0_3_exp,idf0_6_exp,idf6_9_exp,idf6_12_exp,PB3_exp,PB6_exp,numPB,MLcheatTrials,MLclicksNumber,ML_pa_mean,ML_pa_complete
140,1,Training,4,0,"[7.0, 11.1]",11.4,Male,31,No,,"{'Q0': 'I would compare the amount of the first month rates with the 19 year rates as those would most likely represent the financial burden the best', 'Q1': 'the one that has the best balance of money given and reasonable interest rate'}","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.3333333333333333,0.16666666666666666,0.3333333333333333,0.25,0,0,0.7937005259840998,0.8908987181403393,0.9085602964160698,0.924655597148662,1,1,21,0,98,0.65,"[0.8333333333333334, 0.3333333333333333, 0.5, 0.3333333333333333, 1.0, 1.0, 0.3333333333333333, 0.5, 0.8333333333333334, 0.8333333333333334]"
141,1,Training,4,0,"[6.4, 11.5]",11.7,female,49,No,,"{'Q0': 'I would chose the mortgage with the a lowest interest rate and the ability to pay it off sooner than 19 years.', 'Q1': 'I decided for the mortgage that would make me free from the loan from the bank.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.047619047619047616,0.05555555555555555,296.1851851854079,0.08333333333333333,0,0,0.9564655913861946,0.9531842929969364,0.8549879733383485,0.9531842929969364,0,0,15,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
142,1,Training,4,1,"[10.0, 13.2]",13.4,Male,25,"As I was about to type in the answer for the mortgage questions, it suddenly redirected me to the set of ""choose monetary situation"" questions before I had a chance to answer the previous questions.",,,"[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.047619047619047616,0.2777777777777778,0.14285714285714285,0.05,0,1,0.9564655913861946,0.8491906647824764,0.9331277892043119,0.9659853980285168,0,1,10,0,72,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
143,1,Training,4,0,"[5.3, 9.7]",10.0,Male,29,The instructions on the right-hand side during the phase of playing the game; it took me a second to understand that I should click until a 48 is shown,,"{'Q0': 'I would calculate the total cost at the end of the 20 years and choose the most reasonable one.', 'Q1': 'The best one would be a combination of the cheapest and the most easy to pay back; I would not choose a mortgage that was extremely high or extremely low during one of the three periods, because that would be hard to pay back during that specific period of time.'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.07692307692307693,0.05555555555555555,0.14285714285714285,0.08333333333333333,0,0,0.9331277892043119,0.9531842929969364,0.9331277892043119,0.9531842929969364,0,0,14,0,43,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
144,1,Training,4,0,"[5.5, 11.7]",12.0,female,28,no,no,"{'Q0': 'I would take the lowest cost', 'Q1': 'which will cost the least'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,1.0,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,6,9,12,0.0333,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
145,1,Training,4,0,"[7.2, 12.1]",12.3,Male,30,No.,,"{'Q0': 'I would choose the loan that saves me the most money.', 'Q1': ""I didn't, I haven't been provided enough information on the three loans.""}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.16666666666666666,296.1851851854079,0.25,0,0,0.9085602964160698,0.8908987181403393,0.8549879733383485,0.924655597148662,0,1,20,1,25,0.9,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
146,1,Training,4,0,"[4.9, 8.5]",8.6,Female,41,No,,"{'Q0': 'I would consider the total interest over the next 2 -3 years of the mortgage', 'Q1': 'I will decide on the mortgage that has the lowest total cost over 3 years - my experience is it is best to reconsider mortgage deals and potentially switch to a better one very few years'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 1]",0.047619047619047616,0.05555555555555555,0.0,0.027777777777777776,1,1,0.9564655913861946,0.9531842929969364,1.0,0.9779905885979652,1,1,7,0,79,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
147,1,Training,4,1,"[6.8, 9.5]",9.8,male,41,no,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.0,0.2777777777777778,0.0,0.027777777777777776,0,1,1.0,0.8491906647824764,1.0,0.9779905885979652,0,1,4,0,46,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
148,1,Training,4,1,"[8.1, 13.7]",14.1,female,56,The mortgage question was confusing about the types,no,"{'Q0': 'I would pick the most lowest 19 year mortgage', 'Q1': 'Most predictable and lowest'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.07692307692307693,0.2777777777777778,0.0,0.0,1,1,0.9331277892043119,0.8491906647824764,1.0,1.0,1,1,6,0,43,0.85,"[0.5, 1.0, 0.8333333333333334, 0.3333333333333333, 1.0, 1.0, 1.0, 0.8333333333333334, 1.0, 1.0]"
149,1,Training,4,0,"[3.9, 7.6]",7.8,Female,22,"No, I don't think so",,"{'Q0': 'I would choose the one which generated the least interest overall, so probably the 19 years one, since I will be paying it off for 30 years anyway.', 'Q1': 'Whichever one requires the least amount of increased money to be paid in the longhaul.'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.1,0.02564102564102564,0.25,1,0,0.9085602964160698,0.924655597148662,0.978716910292216,0.924655597148662,1,0,15,2,26,0.7833,"[0.0, 0.0, 0.8333333333333334, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
150,1,Training,4,0,"[3.9, 6.6]",6.7,Female,28,No,,"{'Q0': 'I would look at the amount of interest each loan has. ', 'Q1': 'I would use a mortgage calculator to make sure I get the best option. '}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.16666666666666666,0.14285714285714285,0.25,0,0,0.9085602964160698,0.8908987181403393,0.9331277892043119,0.924655597148662,1,1,18,0,60,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
151,1,Training,4,1,"[5.2, 7.4]",7.7,Male,31,No,,,"[0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 0, 0, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 1, 1]",2.333333333333333,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.5,0.8491906647824764,0.5,0.7071067811865476,0,0,21,0,36,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
152,1,Training,4,0,"[3.5, 24.7]",25.2,male,32,no,good,"{'Q0': 'In the beginning, you owe more interest, because your loan balance is still high. So most of your monthly payment goes to pay the interest, and a little bit goes to paying off the principal.', 'Q1': 'Conventional loans.\nConforming loans.\nNonconforming loans.\nFixed-rate loans.'}","[0, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]",2.333333333333333,1.1666666666666667,296.1851851854079,333.25000000018474,0,1,0.5,0.7071067811865476,0.5,0.7071067811865476,0,1,34,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
153,1,Training,4,0,"[5.0, 7.8]",8.1,non-binary,44,Not really,Very interesting and unusual HIT.,"{'Q0': 'Looking at the monthly payments. If one is lower than the others, I would choose that one.', 'Q1': 'monthly cost.'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.5,296.1851851854079,0.25,0,1,0.9085602964160698,0.7937005259840998,0.6299605249474366,0.924655597148662,0,1,25,0,38,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
154,1,Training,4,1,"[6.0, 9.4]",9.8,male,53,"No, they were very clear.",,"{'Q0': 'Unless the numbers were ridiculously out-of-balance, I would choose the one which had the best rate for the next 19 years.', 'Q1': 'I chose the one that gives me the lowest overall cost.'}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.022222222222222227,0.2777777777777778,0.06666666666666668,0.05,0,1,0.978716910292216,0.8491906647824764,0.9564655913861946,0.9659853980285168,0,1,9,0,36,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
155,1,Training,4,1,"[5.7, 10.0]",10.3,Male,43,No,,"{'Q0': 'I would choose the one with the best interest rate for 19 years.', 'Q1': 'You will be paying the 19 year one the longest so it is the most important rate. '}","[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.022222222222222227,0.2777777777777778,0.0,0.0,1,1,0.978716910292216,0.8491906647824764,1.0,1.0,1,1,1,0,60,0.78,"[0.0, 0.5, 0.8, 0.8333333333333334, 0.6666666666666666, 1.0, 1.0, 1.0, 1.0, 1.0]"
156,1,Training,4,0,"[9.6, 18.8]",19.1,Female,21,No,,"{'Q0': 'I would choose the one with the lowest interest rate for the next 19 years.', 'Q1': 'I chose this one because in the long run it would cost the least.'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]",0.07692307692307693,0.038461538461538464,0.14285714285714285,0.05,0,0,0.9331277892043119,0.9659853980285168,0.9331277892043119,0.9659853980285168,0,0,12,0,38,0.8933,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.3333333333333333, 0.6]"
157,1,Training,4,0,"[4.9, 8.4]",8.5,Male.,41,"No, everything was clear.",,"{'Q0': 'I would look at the overall sum of the interest across all 20 years of the mortgage loan.', 'Q1': 'The mortgage loan that has the lowest interest sum for the duration of the loan in its entirety.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.0,0.0,0.0,0.011904761904761904,0,0,1.0,1.0,1.0,0.9893012232339632,0,0,1,0,44,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
158,1,Training,4,0,"[7.5, 11.4]",11.8,female,47,no,,"{'Q0': 'which loans have the lowest rates in the first month, remainder of first year and the next 19 years.', 'Q1': 'I picked the lowest rate overall'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,1.1666666666666667,0.0,0.25,1,1,0.8549879733383485,0.7071067811865476,1.0,0.924655597148662,1,1,19,0,120,0.3667,"[0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.6666666666666666]"
159,1,Training,4,0,"[6.1, 9.9]",10.2,Female,30,none,none,"{'Q0': 'I would choose the one with the lowest interest rate', 'Q1': 'how much would be my monthly payment'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,0.14285714285714285,0.25,1,1,0.8549879733383485,0.8491906647824764,0.9331277892043119,0.924655597148662,1,1,20,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
160,1,Training,4,0,"[10.7, 16.3]",17.0,Female,58,"No, Everything went fine. It was fun.",This was a good study. Intersting. Thank you,"{'Q0': 'I would picked the one with the lowest rates and fees. The one that would make it worth while in the long run.', 'Q1': 'The rates and fees, always need to do the lowest cost.'}","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.1111111111111111,0.1,0.3333333333333333,0.25,0,0,0.9085602964160698,0.924655597148662,0.9085602964160698,0.924655597148662,0,0,18,8,21,0.0667,"[0.3333333333333333, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
161,1,Training,4,0,"[6.8, 10.9]",11.5,Female,56,Nothing confusing in the instructions ,"Very clear, interesting survey. ","{'Q0': 'I would look and forecast the one that has the most consistent rates. Not a lot of fluctuation with the markets. ', 'Q1': 'By reviewing the rates and how they will fluctuate going forward. '}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.05555555555555555,296.1851851854079,0.25,0,0,0.8549879733383485,0.9531842929969364,0.7937005259840998,0.924655597148662,0,0,20,0,40,0.8583,"[0.75, 1.0, 1.0, 1.0, 1.0, 1.0, 0.6666666666666666, 0.5, 1.0, 0.6666666666666666]"
162,1,Training,4,0,"[4.1, 6.3]",6.4,female,23,no,,,"[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.023809523809523808,0.0,0.0,0,1,1.0,0.9779905885979652,1.0,1.0,0,1,2,0,37,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
163,1,Training,4,0,"[4.3, 7.5]",8.0,female ,45,No not really. ,I was slightly bemused by the training section :) ,"{'Q0': ""Honestly, I'd probably seek expert advice as it's not an area I understand well. "", 'Q1': 'Knowing my personal limitations. '}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.05555555555555555,0.3333333333333333,0.25,0,0,0.8549879733383485,0.9531842929969364,0.9085602964160698,0.924655597148662,1,0,18,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
164,1,Training,4,1,"[6.3, 9.6]",10.1,Female,23,Nope,Great Survey :),"{'Q0': 'The one with the smallest interest.', 'Q1': 'I would ask my financial advisor and trust their word.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 1, 1, 1, 0, 0]",0.047619047619047616,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.9564655913861946,0.8491906647824764,0.8549879733383485,0.7937005259840998,0,0,15,1,98,0.2033,"[0.5, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0, 0.2, 0.0, 0.3333333333333333, 0.3333333333333333, 0.0]"
165,1,Training,4,0,"[3.4, 5.9]",6.0,Female,21,No,,"{'Q0': 'I would choose whichever of the choices have the lowest interest rates.', 'Q1': 'The mortgage with the lowest interest rate would be the most ideal.\n'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.023809523809523808,0.06666666666666668,0.027777777777777776,0,0,0.9564655913861946,0.9779905885979652,0.9564655913861946,0.9779905885979652,0,0,8,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
166,1,Training,4,0,"[5.1, 8.9]",9.1,male,34,No,,"{'Q0': 'I need to know how long I will have to carry this mortgage, what the payment will be. Which one cost me the least interest', 'Q1': 'I need to do the calculation and understand how many years I will carry this mortgage and then choose the mortgage with the least interest cost'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.0,0.0,0.0,0.011904761904761904,0,0,1.0,1.0,1.0,0.9893012232339632,0,0,1,0,68,0.8333,"[0.0, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
167,1,Training,4,1,"[3.7, 6.7]",6.9,male,33,I did not quite understand the mortgage question,,"{'Q0': 'go with the lowest interest rate', 'Q1': 'go with the lowest interest rate'}","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,296.1851851854079,0.25,0,1,0.8549879733383485,0.8491906647824764,0.8549879733383485,0.924655597148662,0,1,20,8,7,0.0833,"[0.5, 0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
168,1,Training,4,1,"[5.2, 8.6]",9.4,female,41,"Not confusing, but one the very first question about which mortgage would you choose... As soon as I touched the keys to type it skipped to the next question and I was unable to answer the question.","As I said on the previous page, I had technical problems where it skipped over the mortgage question as soon as I started to type.",,"[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0, 0, 0, 0]",0.2,0.2777777777777778,296.1851851854079,333.25000000018474,0,0,0.8549879733383485,0.8491906647824764,0.6299605249474366,0.7937005259840998,0,0,27,0,60,0.4433,"[0.4, 0.5, 0.5, 0.5, 0.4, 0.25, 0.25, 0.4, 0.8333333333333334, 0.4]"
169,1,Training,4,0,"[6.2, 10.2]",10.3,male,34,No,,"{'Q0': 'I choose the plan with the lowest interest rates on average over the 19 years', 'Q1': 'The lowest interest rates over the next 19 years because it means lower payments'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,94,0.6833,"[0.8333333333333334, 0.6666666666666666, 0.3333333333333333, 0.6666666666666666, 0.0, 1.0, 0.3333333333333333, 1.0, 1.0, 1.0]"
170,1,Training,4,0,"[7.9, 12.1]",12.3,Female,31,No there was not.,,"{'Q0': 'Which one I can payback and have the least additional amount of interest added to the sum I payback.', 'Q1': 'The least amount of interest included with the original loan '}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]",0.047619047619047616,0.038461538461538464,0.3333333333333333,0.08333333333333333,0,0,0.9564655913861946,0.9659853980285168,0.9085602964160698,0.9531842929969364,0,0,13,0,92,0.3833,"[0.3333333333333333, 0.5, 0.5, 0.3333333333333333, 0.5, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]"
171,1,Training,4,0,"[4.7, 11.8]",12.1,Male,35,"I don't think anything was confusing, although I didn't quite understand the point of the airplane experiment, because the pattern changed, and I didn't see anyway of determining a pattern in 10 attempts.",This was interesting...,"{'Q0': 'I would try to choose the loan with the overall lowest interest rates.', 'Q1': 'I chose the mortgage with the overall lowest interest rates.'}","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.047619047619047616,0.038461538461538464,0.0,0.027777777777777776,1,1,0.9564655913861946,0.9659853980285168,1.0,0.9779905885979652,1,1,7,10,0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
172,1,Training,4,0,"[5.3, 8.2]",8.4,F,64,Didn't understand the logic of the airplane thing,,"{'Q0': 'I would make the decision based on how I earn money, my age, and future wage earning ', 'Q1': 'I would look closely at the interest rates'}","[1, 1, 1, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 0, 0]",0.3333333333333333,0.1,0.0,0.027777777777777776,1,1,0.7937005259840998,0.924655597148662,1.0,0.9779905885979652,1,1,13,9,12,0.0333,"[0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
173,1,Training,4,0,"[8.6, 11.5]",11.8,female,31,no,Thank you:) it was fun!,,"[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 0, 0, 0, 0]","[1, 1, 1, 1, 0, 0, 0, 0, 0]",0.2,0.1,0.3333333333333333,0.25,0,0,0.8549879733383485,0.924655597148662,0.9085602964160698,0.924655597148662,1,0,19,0,48,1.0,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
174,1,Training,4,0,"[5.9, 10.0]",11.2,Male,38,"Not really, but there was one part where it asked me to type in some answers regarding how I'd select a mortgage, but when I started typing it just jumped to the next question with no way to go back.
For those questions I'd do the math and select the mortgage that was the best deal for me, and I'd figure that out by doing the calculations.","As mentioned on the previous page, I had issues with the one question page about mortgages, it just skipped past it when I start typing. Not sure if it was my error or something in the survey.",,"[1, 1, 1, 1, 1, 1, 1, 1, 0]","[1, 1, 1, 1, 1, 1, 1, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 0]",0.022222222222222227,0.023809523809523808,0.0,0.011904761904761904,1,1,0.978716910292216,0.9779905885979652,1.0,0.9893012232339632,1,1,4,0,73,0.9333,"[0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
175,1,Training,4,0,"[3.8, 7.2]",7.3,Male,32,No,,"{'Q0': 'I would like at the overall payment amount and compare which one is going to save me the most money.', 'Q1': 'I would choose the loan with the cheapest overall interest rate.'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,77,0.85,"[0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
176,1,Training,4,0,"[4.1, 7.6]",7.7,Female,28,"The mortgage question was a bit confusing. I didn't quite understand what was meant by different rates for the three. Did that mean it would start with three different rates, or something else",,"{'Q0': 'The one that costs me the least amount of money over time. I would choose the 19 year cheapest rate', 'Q1': 'It would cost the least amount total'}","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,0.0,0.0,0,0,1.0,1.0,1.0,1.0,0,0,0,0,21,0.94,"[0.4, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]"
177,1,Training,4,0,"[4.7, 7.7]",7.9,Female,19,No,No,"{'Q0': 'I would choose the one with the lowest interest rates ', 'Q1': 'The one that makes it easiest for me to pay back'}","[1, 1, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 1, 1, 0, 0, 0, 0, 0, 0]",0.07692307692307693,0.2777777777777778,0.0,333.25000000018474,1,0,0.9331277892043119,0.8491906647824764,1.0,0.8908987181403393,1,1,16,0,60,0.7233,"[0.3333333333333333, 0.4, 0.6666666666666666, 0.5, 0.3333333333333333, 1.0, 1.0, 1.0, 1.0, 1.0]"
